Unique_ID,Broad_Classification,SWAT_File,database_table,DATABASE_FIELD_NAME,SWAT_Header_Name,Text_File_Structure,Position_in_File,Line_in_file,Swat_code_type,SWAT_Code_Variable_Name,Description,Core,Units,Data_Type,Minimum_Range,Maximum_Range,Default_Value,Use_in_DB
567,GENERAL,hru.con,hru,gw_obs_cells,gw_obs_cells,delimited,56,56,hru,gw_obs_cells(k),gw_obs_cells parameter from hru.con via gwflow_read,no,none,string,0,999,default,yes
568,GENERAL,hru.con,hru,pumpex_cell,pumpex_cell,delimited,57,57,hru,pumpex_cell,pumpex_cell parameter from hru.con via gwflow_read,no,none,string,0,999,default,yes
569,GENERAL,hru.con,hru,gw_pumpex_nperiods,gw_pumpex_nperiods,delimited,58,58,hru,gw_pumpex_nperiods(i),gw_pumpex_nperiods parameter from hru.con via gwflow_read,no,none,string,0,999,default,yes
570,GENERAL,hru.con,hru,gw_pumpex_dates,gw_pumpex_dates,delimited,59,59,hru,"gw_pumpex_dates(i,1,j)",gw_pumpex_dates parameter from hru.con via gwflow_read,no,none,string,0,999,default,yes
571,GENERAL,hru.con,hru,gw_pumpex_dates,gw_pumpex_dates,delimited,60,60,hru,"gw_pumpex_dates(i,2,j)",gw_pumpex_dates parameter from hru.con via gwflow_read,no,none,string,0,999,default,yes
572,GENERAL,hru.con,hru,gw_pumpex_rates,gw_pumpex_rates,delimited,61,61,hru,"gw_pumpex_rates(i,j)",gw_pumpex_rates parameter from hru.con via gwflow_read,no,1/day,real,0,999,0,yes
573,GENERAL,hru.con,hru,num_tile_cells,num_tile_cells,delimited,62,62,hru,num_tile_cells(i),num_tile_cells parameter from hru.con via gwflow_read,no,none,integer,1,9999,1,yes
574,GENERAL,hru.con,hru,gw_tile_groups,gw_tile_groups,delimited,63,63,hru,"gw_tile_groups(i,j)",gw_tile_groups parameter from hru.con via gwflow_read,no,none,string,0,999,default,yes
575,GENERAL,hru.con,hru,"grid_int,j=1,grid_ncol","grid_int,j=1,grid_ncol",delimited,64,64,hru,"grid_int(i,j),j=1,grid_ncol","grid_int,j=1,grid_ncol parameter from hru.con via gwflow_read",no,none,integer,1,9999,1,yes
576,GENERAL,hru.con,hru,gw_state%tile,gw_state%tile,delimited,65,65,hru,gw_state(i)%tile,gw_state%tile parameter from hru.con via gwflow_read,no,none,string,0,999,default,yes
577,GENERAL,hru.con,hru,gwsol_sorb,gwsol_sorb,delimited,66,66,hru,gwsol_sorb(s),gwsol_sorb parameter from hru.con via gwflow_read,no,none,string,0,999,default,yes
578,GENERAL,hru.con,hru,gwsol_rctn,gwsol_rctn,delimited,67,67,hru,gwsol_rctn(s),gwsol_rctn parameter from hru.con via gwflow_read,no,none,string,0,999,default,yes
579,GENERAL,hru.con,hru,canal_out_conc,canal_out_conc,delimited,68,68,hru,canal_out_conc(s),canal_out_conc parameter from hru.con via gwflow_read,no,none,string,0,999,default,yes
580,GENERAL,hru.con,hru,"grid_val,j=1,grid_ncol","grid_val,j=1,grid_ncol",delimited,69,69,hru,"grid_val(i,j),j=1,grid_ncol","grid_val,j=1,grid_ncol parameter from hru.con via gwflow_read",no,none,integer,1,9999,1,yes
581,GENERAL,hru.con,hru,"gwsol_state%solute%conc,s=1,gw_nsolute","gwsol_state%solute%conc,s=1,gw_nsolute",delimited,70,70,hru,"gwsol_state(i)%solute(s)%conc,s=1,gw_nsolute","gwsol_state%solute%conc,s=1,gw_nsolute parameter from hru.con via gwflow_read",no,none,string,0,999,default,yes
582,GENERAL,hru.con,hru,"cell_int,i=1,ncell","cell_int,i=1,ncell",delimited,71,71,hru,"cell_int(i),i=1,ncell","cell_int,i=1,ncell parameter from hru.con via gwflow_read",no,none,string,0,999,default,yes
583,GENERAL,hru.con,hru,"grid_int,j=1,grid_ncol","grid_int,j=1,grid_ncol",delimited,72,72,hru,"grid_int(i,j),j=1,grid_ncol","grid_int,j=1,grid_ncol parameter from hru.con via gwflow_read",no,none,integer,1,9999,1,yes
584,GENERAL,hru.con,hru,usgs_site_id,usgs_site_id,delimited,73,73,hru,usgs_site_id,usgs_site_id parameter from hru.con via gwflow_read,no,none,integer,1,9999,1,yes
585,GENERAL,hru.con,hru,usgs_lat,usgs_lat,delimited,74,74,hru,usgs_lat,usgs_lat parameter from hru.con via gwflow_read,no,deg,real,0,999,0,yes
586,GENERAL,hru.con,hru,usgs_long,usgs_long,delimited,75,75,hru,usgs_long,usgs_long parameter from hru.con via gwflow_read,no,deg,real,0,999,0,yes
587,GENERAL,hru.con,hru,"head_vals,j=1,101","head_vals,j=1,101",delimited,76,76,hru,"head_vals(j),j=1,101","head_vals,j=1,101 parameter from hru.con via gwflow_read",no,none,string,0,999,default,yes
588,GENERAL,hru.con,hru,hru_pump_ids,hru_pump_ids,delimited,77,77,hru,hru_pump_ids(i),hru_pump_ids parameter from hru.con via gwflow_read,no,none,integer,1,9999,1,yes
589,GENERAL,hru.con,hru,res_cell,res_cell,delimited,78,78,hru,res_cell,res_cell parameter from hru.con via gwflow_read,no,none,string,0,999,default,yes
590,GENERAL,hru.con,hru,res_id,res_id,delimited,79,79,hru,res_id,res_id parameter from hru.con via gwflow_read,no,none,integer,1,9999,1,yes
591,GENERAL,hru.con,hru,res_stage,res_stage,delimited,80,80,hru,res_stage,res_stage parameter from hru.con via gwflow_read,no,none,string,0,999,default,yes
592,GENERAL,hru.con,hru,gw_fp_cellid,gw_fp_cellid,delimited,81,81,hru,gw_fp_cellid(i),gw_fp_cellid parameter from hru.con via gwflow_read,no,none,integer,1,9999,1,yes
593,GENERAL,hru.con,hru,gw_fp_chanid,gw_fp_chanid,delimited,82,82,hru,gw_fp_chanid(i),gw_fp_chanid parameter from hru.con via gwflow_read,no,none,integer,1,9999,1,yes
594,GENERAL,hru.con,hru,gw_fp_K,gw_fp_K,delimited,83,83,hru,gw_fp_K(i),gw_fp_K parameter from hru.con via gwflow_read,no,mm/hr,string,0,999,default,yes
595,GENERAL,hru.con,hru,gw_fp_area,gw_fp_area,delimited,84,84,hru,gw_fp_area(i),gw_fp_area parameter from hru.con via gwflow_read,no,ha,real,0.01,100000,1,yes
596,GENERAL,hru.con,hru,canal,canal,delimited,85,85,hru,canal,canal parameter from hru.con via gwflow_read,no,none,string,0,999,default,yes
597,GENERAL,hru.con,hru,channel,channel,delimited,86,86,hru,channel,channel parameter from hru.con via gwflow_read,no,none,string,0,999,default,yes
598,GENERAL,hru.con,hru,width,width,delimited,87,87,hru,width,width parameter from hru.con via gwflow_read,no,none,integer,1,9999,1,yes
599,GENERAL,hru.con,hru,depth,depth,delimited,88,88,hru,depth,depth parameter from hru.con via gwflow_read,no,m,real,0,999,0,yes
600,GENERAL,hru.con,hru,thick,thick,delimited,89,89,hru,thick,thick parameter from hru.con via gwflow_read,no,mm/hr,string,0,999,default,yes
601,GENERAL,hru.con,hru,day_beg,day_beg,delimited,90,90,hru,day_beg,day_beg parameter from hru.con via gwflow_read,no,none,integer,1,9999,1,yes
602,GENERAL,hru.con,hru,day_end,day_end,delimited,91,91,hru,day_end,day_end parameter from hru.con via gwflow_read,no,none,integer,1,9999,1,yes
603,GENERAL,hru.con,hru,dum1,dum1,delimited,92,92,hru,dum1,dum1 parameter from hru.con via gwflow_read,no,none,string,0,999,default,yes
604,GENERAL,hru.con,hru,canalK_zones,canalK_zones,delimited,93,93,hru,canalK_zones(i),canalK_zones parameter from hru.con via gwflow_read,no,mm/hr,string,0,999,default,yes
605,GENERAL,hru.con,hru,cell_num,cell_num,delimited,94,94,hru,cell_num,cell_num parameter from hru.con via gwflow_read,no,none,integer,1,9999,1,yes
606,GENERAL,hru.con,hru,canal,canal,delimited,95,95,hru,canal,canal parameter from hru.con via gwflow_read,no,none,string,0,999,default,yes
607,GENERAL,hru.con,hru,cell_num,cell_num,delimited,96,96,hru,cell_num,cell_num parameter from hru.con via gwflow_read,no,none,integer,1,9999,1,yes
608,GENERAL,hru.con,hru,canal,canal,delimited,97,97,hru,canal,canal parameter from hru.con via gwflow_read,no,none,string,0,999,default,yes
609,GENERAL,hru.con,hru,length,length,delimited,98,98,hru,length,length parameter from hru.con via gwflow_read,no,m,real,0,999,0,yes
610,GENERAL,hru.con,hru,stage,stage,delimited,99,99,hru,stage,stage parameter from hru.con via gwflow_read,no,none,string,0,999,default,yes
611,GENERAL,hru.con,hru,K_zone,K_zone,delimited,100,100,hru,K_zone,K_zone parameter from hru.con via gwflow_read,no,mm/hr,string,0,999,default,yes
612,GENERAL,hru.con,hru,"grid_val,j=1,grid_ncol","grid_val,j=1,grid_ncol",delimited,101,101,hru,"grid_val(i,j),j=1,grid_ncol","grid_val,j=1,grid_ncol parameter from hru.con via gwflow_read",no,none,integer,1,9999,1,yes
613,GENERAL,hru.con,hru,"gwsol_minl_state%fract,m=1,gw_nminl","gwsol_minl_state%fract,m=1,gw_nminl",delimited,102,102,hru,"gwsol_minl_state(i)%fract(m),m=1,gw_nminl","gwsol_minl_state%fract,m=1,gw_nminl parameter from hru.con via gwflow_read",no,fraction,real,0,999,0,yes
614,GENERAL,hru.con,hru,lsu,lsu,delimited,103,103,hru,lsu,lsu parameter from hru.con via gwflow_read,no,none,string,0,999,default,yes
615,GENERAL,hru.con,hru,lsu_area,lsu_area,delimited,104,104,hru,lsu_area,lsu_area parameter from hru.con via gwflow_read,no,ha,real,0.01,100000,1,yes
616,GENERAL,hru.con,hru,lsu_cells,lsu_cells,delimited,105,105,hru,"lsu_cells(k,cell_count)",lsu_cells parameter from hru.con via gwflow_read,no,none,string,0,999,default,yes
617,GENERAL,hru.con,hru,poly_area,poly_area,delimited,106,106,hru,poly_area,poly_area parameter from hru.con via gwflow_read,no,ha,real,0.01,100000,1,yes
618,GENERAL,hru.con,hru,dum1,dum1,delimited,107,107,hru,dum1,dum1 parameter from hru.con via gwflow_read,no,none,string,0,999,default,yes
619,GENERAL,hru.con,hru,huc12,huc12,delimited,108,108,hru,huc12(k),huc12 parameter from hru.con via gwflow_read,no,none,string,0,999,default,yes
620,GENERAL,hru.con,hru,dum1,dum1,delimited,109,109,hru,dum1,dum1 parameter from hru.con via gwflow_read,no,none,string,0,999,default,yes
621,GENERAL,hru.con,hru,dum2,dum2,delimited,110,110,hru,dum2,dum2 parameter from hru.con via gwflow_read,no,none,string,0,999,default,yes
622,GENERAL,hru.con,hru,dum3,dum3,delimited,111,111,hru,dum3,dum3 parameter from hru.con via gwflow_read,no,none,string,0,999,default,yes
623,GENERAL,hru.con,hru,dum4,dum4,delimited,112,112,hru,dum4,dum4 parameter from hru.con via gwflow_read,no,none,string,0,999,default,yes
624,GENERAL,hru.con,hru,dum5,dum5,delimited,113,113,hru,dum5,dum5 parameter from hru.con via gwflow_read,no,none,string,0,999,default,yes
625,GENERAL,hru.con,hru,dum6,dum6,delimited,114,114,hru,dum6,dum6 parameter from hru.con via gwflow_read,no,none,string,0,999,default,yes
626,GENERAL,hru.con,hru,dum7,dum7,delimited,115,115,hru,dum7,dum7 parameter from hru.con via gwflow_read,no,none,string,0,999,default,yes
627,GENERAL,hru.con,hru,dum8,dum8,delimited,116,116,hru,dum8,dum8 parameter from hru.con via gwflow_read,no,none,string,0,999,default,yes
628,GENERAL,hru.con,hru,huc12_id,huc12_id,delimited,117,117,hru,huc12_id,huc12_id parameter from hru.con via gwflow_read,no,none,integer,1,9999,1,yes
629,GENERAL,hru.con,hru,hru_id,hru_id,delimited,118,118,hru,hru_id,hru_id parameter from hru.con via gwflow_read,no,none,integer,1,9999,1,yes
630,GENERAL,hru.con,hru,hru_area,hru_area,delimited,119,119,hru,hru_area,hru_area parameter from hru.con via gwflow_read,no,ha,real,0.01,100000,1,yes
631,GENERAL,hru.con,hru,hru_cells,hru_cells,delimited,120,120,hru,"hru_cells(k,cell_count)",hru_cells parameter from hru.con via gwflow_read,no,none,string,0,999,default,yes
632,GENERAL,hru.con,hru,poly_area,poly_area,delimited,121,121,hru,poly_area,poly_area parameter from hru.con via gwflow_read,no,ha,real,0.01,100000,1,yes
633,GENERAL,hru.con,hru,huc12_dum,huc12_dum,delimited,122,122,hru,huc12_dum,huc12_dum parameter from hru.con via gwflow_read,no,none,string,0,999,default,yes
634,GENERAL,hru.con,hru,huc12_connect,huc12_connect,delimited,123,123,hru,huc12_connect(k),huc12_connect parameter from hru.con via gwflow_read,no,none,string,0,999,default,yes
635,GENERAL,hru.con,hru,huc12_id,huc12_id,delimited,124,124,hru,huc12_id,huc12_id parameter from hru.con via gwflow_read,no,none,integer,1,9999,1,yes
636,GENERAL,hru.con,hru,cell_num,cell_num,delimited,125,125,hru,cell_num,cell_num parameter from hru.con via gwflow_read,no,none,integer,1,9999,1,yes
637,GENERAL,hru.con,hru,cell_num,cell_num,delimited,126,126,hru,cell_num,cell_num parameter from hru.con via gwflow_read,no,none,integer,1,9999,1,yes
638,GENERAL,hru.con,hru,hru_id,hru_id,delimited,127,127,hru,hru_id,hru_id parameter from hru.con via gwflow_read,no,none,integer,1,9999,1,yes
639,GENERAL,hru.con,hru,cell_area,cell_area,delimited,128,128,hru,cell_area,cell_area parameter from hru.con via gwflow_read,no,ha,real,0.01,100000,1,yes
640,GENERAL,hru.con,hru,poly_area,poly_area,delimited,129,129,hru,poly_area,poly_area parameter from hru.con via gwflow_read,no,ha,real,0.01,100000,1,yes
641,GENERAL,hru.con,hru,obs_channels,obs_channels,delimited,130,130,hru,obs_channels(i),obs_channels parameter from hru.con via gwflow_read,no,none,string,0,999,default,yes
642,GENERAL,hru.con,hru,"obs_flow_vals,j=1,gw_num_obs_chan","obs_flow_vals,j=1,gw_num_obs_chan",delimited,131,131,hru,"obs_flow_vals(j,i),j=1,gw_num_obs_chan","obs_flow_vals,j=1,gw_num_obs_chan parameter from hru.con via gwflow_read",no,m3/s,integer,1,9999,1,yes
643,HRU,hru.con,hru,hru_db%dbsc,hru_db%dbsc,delimited,132,132,hru,hru_db(i)%dbsc,hru_db%dbsc parameter from hru.con via hru_read,no,none,string,0,999,default,yes
644,HRU,hru.con,hru,hlt_db,hlt_db,delimited,133,133,hru,hlt_db(i),hlt_db parameter from hru.con via hru_lte_read,no,none,string,0,999,default,yes
645,CHANNEL,hru.con,hru,ch_dat_c,ch_dat_c,delimited,134,134,hru,ch_dat_c(ichi),ch_dat_c parameter from hru.con via ch_read,no,none,string,0,999,default,yes
646,RESERVOIR,hru-lte.con,hru_lte,res_dat_c,res_dat_c,delimited,1,1,hru_lte,res_dat_c(ires),res_dat_c parameter from hru-lte.con via res_read,no,none,string,0,999,default,yes
647,AQUIFER,hru-lte.con,hru_lte,aqudb,aqudb,delimited,2,2,hru_lte,aqudb(i),aqudb parameter from hru-lte.con via aqu_read,no,none,string,0,999,default,yes
648,HRU,hru-lte.con,hru_lte,hru_db%dbsc,hru_db%dbsc,delimited,3,3,hru_lte,hru_db(i)%dbsc,hru_db%dbsc parameter from hru-lte.con via hru_read,no,none,string,0,999,default,yes
649,HRU,hru-lte.con,hru_lte,hlt_db,hlt_db,delimited,4,4,hru_lte,hlt_db(i),hlt_db parameter from hru-lte.con via hru_lte_read,no,none,string,0,999,default,yes
650,CHANNEL,hru-lte.con,hru_lte,ch_dat_c,ch_dat_c,delimited,5,5,hru_lte,ch_dat_c(ichi),ch_dat_c parameter from hru-lte.con via ch_read,no,none,string,0,999,default,yes
651,RESERVOIR,rout_unit.con,rout_unit,res_dat_c,res_dat_c,delimited,1,1,rout_unit,res_dat_c(ires),res_dat_c parameter from rout_unit.con via res_read,no,none,string,0,999,default,yes
652,AQUIFER,rout_unit.con,rout_unit,aqudb,aqudb,delimited,2,2,rout_unit,aqudb(i),aqudb parameter from rout_unit.con via aqu_read,no,none,string,0,999,default,yes
653,HRU,rout_unit.con,rout_unit,hru_db%dbsc,hru_db%dbsc,delimited,3,3,rout_unit,hru_db(i)%dbsc,hru_db%dbsc parameter from rout_unit.con via hru_read,no,none,string,0,999,default,yes
654,CHANNEL,rout_unit.con,rout_unit,ch_dat_c,ch_dat_c,delimited,4,4,rout_unit,ch_dat_c(ichi),ch_dat_c parameter from rout_unit.con via ch_read,no,none,string,0,999,default,yes
655,RESERVOIR,gwflow.con,gwflow,res_dat_c,res_dat_c,delimited,1,1,gwflow,res_dat_c(ires),res_dat_c parameter from gwflow.con via res_read,no,none,string,0,999,default,yes
656,AQUIFER,gwflow.con,gwflow,aqudb,aqudb,delimited,2,2,gwflow,aqudb(i),aqudb parameter from gwflow.con via aqu_read,no,none,string,0,999,default,yes
657,GENERAL,gwflow.con,gwflow,grid_nrow,grid_nrow,delimited,3,3,gwflow,grid_nrow,grid_nrow parameter from gwflow.con via gwflow_read,no,none,integer,1,9999,1,yes
658,GENERAL,gwflow.con,gwflow,grid_ncol,grid_ncol,delimited,4,4,gwflow,grid_ncol,grid_ncol parameter from gwflow.con via gwflow_read,no,none,integer,1,9999,1,yes
659,GENERAL,gwflow.con,gwflow,gwflag_day,gwflag_day,delimited,5,5,gwflow,gwflag_day,gwflag_day parameter from gwflow.con via gwflow_read,no,none,integer,1,9999,1,yes
660,GENERAL,gwflow.con,gwflow,gwflag_yr,gwflag_yr,delimited,6,6,gwflow,gwflag_yr,gwflag_yr parameter from gwflow.con via gwflow_read,no,none,integer,1,9999,1,yes
661,GENERAL,gwflow.con,gwflow,gwflag_aa,gwflag_aa,delimited,7,7,gwflow,gwflag_aa,gwflag_aa parameter from gwflow.con via gwflow_read,no,none,string,0,999,default,yes
662,GENERAL,gwflow.con,gwflow,dum,dum,delimited,8,8,gwflow,dum,dum parameter from gwflow.con via gwflow_read,no,none,string,0,999,default,yes
663,GENERAL,gwflow.con,gwflow,zones_aquK,zones_aquK,delimited,9,9,gwflow,zones_aquK(i),zones_aquK parameter from gwflow.con via gwflow_read,no,mm/hr,string,0,999,default,yes
664,GENERAL,gwflow.con,gwflow,dum,dum,delimited,10,10,gwflow,dum,dum parameter from gwflow.con via gwflow_read,no,none,string,0,999,default,yes
665,GENERAL,gwflow.con,gwflow,zones_aquSy,zones_aquSy,delimited,11,11,gwflow,zones_aquSy(i),zones_aquSy parameter from gwflow.con via gwflow_read,no,none,string,0,999,default,yes
666,GENERAL,gwflow.con,gwflow,dum,dum,delimited,12,12,gwflow,dum,dum parameter from gwflow.con via gwflow_read,no,none,string,0,999,default,yes
667,GENERAL,gwflow.con,gwflow,zones_strK,zones_strK,delimited,13,13,gwflow,zones_strK(i),zones_strK parameter from gwflow.con via gwflow_read,no,mm/hr,string,0,999,default,yes
668,GENERAL,gwflow.con,gwflow,dum,dum,delimited,14,14,gwflow,dum,dum parameter from gwflow.con via gwflow_read,no,none,string,0,999,default,yes
669,GENERAL,gwflow.con,gwflow,zones_strbed,zones_strbed,delimited,15,15,gwflow,zones_strbed(i),zones_strbed parameter from gwflow.con via gwflow_read,no,none,string,0,999,default,yes
670,GENERAL,gwflow.con,gwflow,",j=1,grid_ncol),i=1,grid_nrow",",j=1,grid_ncol),i=1,grid_nrow",delimited,16,16,gwflow,"(grid_status(i,j),j=1,grid_ncol),i=1,grid_nrow",",j=1,grid_ncol),i=1,grid_nrow parameter from gwflow.con via gwflow_read",no,none,integer,1,9999,1,yes
671,GENERAL,gwflow.con,gwflow,",j=1,grid_ncol),i=1,grid_nrow",",j=1,grid_ncol),i=1,grid_nrow",delimited,17,17,gwflow,"(grid_val(i,j),j=1,grid_ncol),i=1,grid_nrow",",j=1,grid_ncol),i=1,grid_nrow parameter from gwflow.con via gwflow_read",no,none,integer,1,9999,1,yes
672,GENERAL,gwflow.con,gwflow,",j=1,grid_ncol),i=1,grid_nrow",",j=1,grid_ncol),i=1,grid_nrow",delimited,18,18,gwflow,"(grid_int(i,j),j=1,grid_ncol),i=1,grid_nrow",",j=1,grid_ncol),i=1,grid_nrow parameter from gwflow.con via gwflow_read",no,none,integer,1,9999,1,yes
673,GENERAL,gwflow.con,gwflow,dum1,dum1,delimited,19,19,gwflow,dum1,dum1 parameter from gwflow.con via gwflow_read,no,none,string,0,999,default,yes
674,GENERAL,gwflow.con,gwflow,gw_state%stat,gw_state%stat,delimited,20,20,gwflow,gw_state(i)%stat,gw_state%stat parameter from gwflow.con via gwflow_read,no,none,string,0,999,default,yes
675,GENERAL,gwflow.con,gwflow,gw_state%elev,gw_state%elev,delimited,21,21,gwflow,gw_state(i)%elev,gw_state%elev parameter from gwflow.con via gwflow_read,no,m,real,0,999,0,yes
676,GENERAL,gwflow.con,gwflow,gw_state%thck,gw_state%thck,delimited,22,22,gwflow,gw_state(i)%thck,gw_state%thck parameter from gwflow.con via gwflow_read,no,mm/hr,string,0,999,default,yes
677,GENERAL,gwflow.con,gwflow,K_zone,K_zone,delimited,23,23,gwflow,K_zone,K_zone parameter from gwflow.con via gwflow_read,no,mm/hr,string,0,999,default,yes
678,GENERAL,gwflow.con,gwflow,Sy_zone,Sy_zone,delimited,24,24,gwflow,Sy_zone,Sy_zone parameter from gwflow.con via gwflow_read,no,none,string,0,999,default,yes
679,GENERAL,gwflow.con,gwflow,delay,delay,delimited,25,25,gwflow,delay(i),delay parameter from gwflow.con via gwflow_read,no,none,string,0,999,default,yes
680,GENERAL,gwflow.con,gwflow,gw_state%exdp,gw_state%exdp,delimited,26,26,gwflow,gw_state(i)%exdp,gw_state%exdp parameter from gwflow.con via gwflow_read,no,none,string,0,999,default,yes
681,GENERAL,gwflow.con,gwflow,gw_state%init,gw_state%init,delimited,27,27,gwflow,gw_state(i)%init,gw_state%init parameter from gwflow.con via gwflow_read,no,none,string,0,999,default,yes
682,GENERAL,gwflow.con,gwflow,gw_state%xcrd,gw_state%xcrd,delimited,28,28,gwflow,gw_state(i)%xcrd,gw_state%xcrd parameter from gwflow.con via gwflow_read,no,none,string,0,999,default,yes
683,GENERAL,gwflow.con,gwflow,gw_state%ycrd,gw_state%ycrd,delimited,29,29,gwflow,gw_state(i)%ycrd,gw_state%ycrd parameter from gwflow.con via gwflow_read,no,none,string,0,999,default,yes
684,GENERAL,gwflow.con,gwflow,gw_state%area,gw_state%area,delimited,30,30,gwflow,gw_state(i)%area,gw_state%area parameter from gwflow.con via gwflow_read,no,ha,real,0.01,100000,1,yes
685,GENERAL,gwflow.con,gwflow,gw_state%ncon,gw_state%ncon,delimited,31,31,gwflow,gw_state(i)%ncon,gw_state%ncon parameter from gwflow.con via gwflow_read,no,none,string,0,999,default,yes
686,GENERAL,gwflow.con,gwflow,dum1,dum1,delimited,32,32,gwflow,dum1,dum1 parameter from gwflow.con via gwflow_read,no,none,string,0,999,default,yes
687,GENERAL,gwflow.con,gwflow,gw_state%stat,gw_state%stat,delimited,33,33,gwflow,gw_state(i)%stat,gw_state%stat parameter from gwflow.con via gwflow_read,no,none,string,0,999,default,yes
688,GENERAL,gwflow.con,gwflow,gw_state%elev,gw_state%elev,delimited,34,34,gwflow,gw_state(i)%elev,gw_state%elev parameter from gwflow.con via gwflow_read,no,m,real,0,999,0,yes
689,GENERAL,gwflow.con,gwflow,gw_state%thck,gw_state%thck,delimited,35,35,gwflow,gw_state(i)%thck,gw_state%thck parameter from gwflow.con via gwflow_read,no,mm/hr,string,0,999,default,yes
690,GENERAL,gwflow.con,gwflow,K_zone,K_zone,delimited,36,36,gwflow,K_zone,K_zone parameter from gwflow.con via gwflow_read,no,mm/hr,string,0,999,default,yes
691,GENERAL,gwflow.con,gwflow,Sy_zone,Sy_zone,delimited,37,37,gwflow,Sy_zone,Sy_zone parameter from gwflow.con via gwflow_read,no,none,string,0,999,default,yes
692,GENERAL,gwflow.con,gwflow,delay,delay,delimited,38,38,gwflow,delay(i),delay parameter from gwflow.con via gwflow_read,no,none,string,0,999,default,yes
693,GENERAL,gwflow.con,gwflow,gw_state%exdp,gw_state%exdp,delimited,39,39,gwflow,gw_state(i)%exdp,gw_state%exdp parameter from gwflow.con via gwflow_read,no,none,string,0,999,default,yes
694,GENERAL,gwflow.con,gwflow,gw_state%init,gw_state%init,delimited,40,40,gwflow,gw_state(i)%init,gw_state%init parameter from gwflow.con via gwflow_read,no,none,string,0,999,default,yes
695,GENERAL,gwflow.con,gwflow,gw_state%xcrd,gw_state%xcrd,delimited,41,41,gwflow,gw_state(i)%xcrd,gw_state%xcrd parameter from gwflow.con via gwflow_read,no,none,string,0,999,default,yes
696,GENERAL,gwflow.con,gwflow,gw_state%ycrd,gw_state%ycrd,delimited,42,42,gwflow,gw_state(i)%ycrd,gw_state%ycrd parameter from gwflow.con via gwflow_read,no,none,string,0,999,default,yes
